day,profit,degradation,net,buffer_size
0,4.919066647311192,2.324301970761852,2.59476467654934,24.0
1,4.519587673531214e-06,0.5022838600019737,-0.5022793404143001,48.0
2,4.004845411913678e-06,0.5022838603692701,-0.5022798555238581,72.0
3,4.4637480424481886e-06,0.5022838779275987,-0.5022794141795562,96.0
4,4.669229321614158e-06,0.5022838370847694,-0.5022791678554478,120.0
5,-0.01972409763358527,0.5808923557391731,-0.6006164533727584,144.0
6,2.144668989217215,1.3330319137048674,0.8116370755123476,168.0
7,4.899220843868602e-06,0.5022838643654841,-0.5022789651446402,192.0
8,4.861923974734829e-06,0.5022838857042132,-0.5022790237802385,216.0
9,5.012240947620789e-06,0.5022839051154842,-0.5022788928745365,240.0
10,2.151472432377232,1.3869031886461123,0.7645692437311196,264.0
11,4.855161246049663e-06,0.5022838548466383,-0.5022789996853922,288.0
12,-0.0016055785278118885,0.5056787287395516,-0.5072843072673634,312.0
13,2.500315110651411,2.1275958794417558,0.37271923120965544,336.0
14,-0.0407257396795708,0.6062859682194296,-0.6470117078990004,360.0
15,5.044978742095896e-06,0.5022839399964046,-0.5022788950176625,384.0
16,5.044692493244151e-06,0.5022839151535731,-0.5022788704610798,408.0
17,5.0642609832408e-06,0.5022839206448183,-0.5022788563838351,432.0
18,4.833481584636735e-06,0.5022838694337275,-0.5022790359521428,456.0
19,5.181318637270309e-06,0.502283844070122,-0.5022786627514848,480.0
20,5.262372617961615e-06,0.5022839455413164,-0.5022786831686984,504.0
21,5.1999540499037145e-06,0.5022839204185973,-0.5022787204645474,528.0
22,5.13834997079261e-06,0.5022839235669654,-0.5022787852169945,552.0
23,5.204119945382616e-06,0.5022839160704189,-0.5022787119504735,576.0
24,5.345677734733422e-06,0.5022839311575155,-0.5022785854797808,600.0
25,5.722283587356615e-06,0.502283897885506,-0.5022781756019187,624.0
26,-0.004221351400342908,0.5120428530858077,-0.5162642044861505,648.0
27,4.224866984712801,3.720425681723717,0.5044413029890835,672.0
28,5.463224584310969e-06,0.5022839809102746,-0.5022785176856903,696.0
29,6.0694266284202515e-06,0.5022838934179569,-0.5022778239913285,720.0
30,5.5330399270564555e-06,0.5022839879373219,-0.5022784548973949,744.0
31,7.683046298567922,3.2030887324951878,4.479957566072734,768.0
32,5.09091137437325,2.099698156473578,2.9912132178996718,792.0
33,5.65975970051289e-06,0.502283986187021,-0.5022783264273205,816.0
34,2.7916424505096873,1.399106101752105,1.3925363487575824,840.0
35,6.490837485063962,2.3649378125089218,4.1258996725550405,864.0
36,6.259774223562879e-06,0.5022839402061292,-0.5022776804319057,888.0
37,7.0225743699903916e-06,0.5022838989190284,-0.5022768763446583,912.0
38,6.9973579277533796e-06,0.5022839145762422,-0.5022769172183145,936.0
39,6.650421785133376e-06,0.502283937813546,-0.5022772873917608,960.0
